event_id,referral_lead_id,partner_id,event_type,event_at,agent_name,rationale
EV006574,RL01770,P013,matched,2024-10-20,matching,"top-3 by capacity+ROI, ranked P013 #1"
EV006575,RL01770,P013,booked,2024-10-28,negotiation,partner accepted; capacity held
EV006576,RL01770,P013,resolved,2024-11-22,monitor,closed successfully
EV006577,RL01771,,classified,2024-11-06,intake,
EV006578,RL01771,P013,matched,2024-11-08,matching,"top-3 by capacity+ROI, ranked P013 #1"
EV006579,RL01771,P013,booked,2024-11-13,negotiation,partner accepted; capacity held
EV006580,RL01771,P013,resolved,2024-11-28,monitor,closed successfully
EV006581,RL01772,,classified,2024-11-01,intake,
EV006582,RL01772,P013,matched,2024-11-04,matching,"top-3 by capacity+ROI, ranked P013 #1"
EV006583,RL01772,P013,lost,2024-11-16,monitor,no fit / declined
EV006584,RL01773,,classified,2024-11-26,intake,
EV006585,RL01773,P014,matched,2024-11-27,matching,"top-3 by capacity+ROI, ranked P014 #1"
EV006586,RL01773,P014,booked,2024-12-07,negotiation,partner accepted; capacity held
EV006587,RL01773,P014,resolved,2024-12-20,monitor,closed successfully
EV006588,RL01774,,classified,2024-11-07,intake,
EV006589,RL01774,P014,matched,2024-11-09,matching,"top-3 by capacity+ROI, ranked P014 #1"
EV006590,RL01774,P014,booked,2024-11-14,negotiation,partner accepted; capacity held
EV006591,RL01774,P014,resolved,2024-12-05,monitor,closed successfully
EV006592,RL01775,,classified,2024-11-08,intake,
EV006593,RL01775,P014,matched,2024-11-10,matching,"top-3 by capacity+ROI, ranked P014 #1"
EV006594,RL01775,P014,lost,2024-11-19,monitor,no fit / declined
EV006595,RL01776,,classified,2024-11-22,intake,
EV006596,RL01776,P015,matched,2024-11-25,matching,"top-3 by capacity+ROI, ranked P015 #1"
EV006597,RL01776,P015,lost,2024-12-10,monitor,no fit / declined
EV006598,RL01777,,classified,2024-11-11,intake,
EV006599,RL01777,P015,matched,2024-11-14,matching,"top-3 by capacity+ROI, ranked P015 #1"
EV006600,RL01777,P015,booked,2024-11-22,negotiation,partner accepted; capacity held
EV006601,RL01777,P015,resolved,2024-12-08,monitor,closed successfully
EV006602,RL01778,,classified,2024-11-07,intake,
EV006603,RL01778,P015,matched,2024-11-09,matching,"top-3 by capacity+ROI, ranked P015 #1"
EV006604,RL01778,P015,booked,2024-11-19,negotiation,partner accepted; capacity held
EV006605,RL01778,P015,resolved,2024-12-07,monitor,closed successfully
EV006606,RL01779,,classified,2024-11-24,intake,
EV006607,RL01779,P013,matched,2024-11-27,matching,"top-3 by capacity+ROI, ranked P013 #1"
EV006608,RL01779,P013,outreach_sent,2024-11-28,negotiation,round 1
EV006609,RL01779,P013,reply_received,2024-11-29,negotiation,propose_alternative
EV006610,RL01779,P013,outreach_sent,2024-11-30,negotiation,round 2
EV006611,RL01779,P013,reply_received,2024-12-01,negotiation,propose_alternative
EV006612,RL01779,P013,outreach_sent,2024-12-02,negotiation,round 3
EV006613,RL01779,P013,reply_received,2024-12-03,negotiation,propose_alternative
EV006614,RL01780,,classified,2024-11-17,intake,
EV006615,RL01780,P013,matched,2024-11-20,matching,"top-3 by capacity+ROI, ranked P013 #1"
EV006616,RL01780,P013,booked,2024-11-27,negotiation,partner accepted; capacity held
EV006617,RL01780,P013,resolved,2024-12-16,monitor,closed successfully
EV006618,RL01781,,classified,2024-11-02,intake,
EV006619,RL01781,P015,matched,2024-11-05,matching,"top-3 by capacity+ROI, ranked P015 #1"
EV006620,RL01781,P015,booked,2024-11-10,negotiation,partner accepted; capacity held
EV006621,RL01781,P015,resolved,2024-11-27,monitor,closed successfully
EV006622,RL01782,,classified,2024-11-20,intake,
EV006623,RL01782,P014,matched,2024-11-22,matching,"top-3 by capacity+ROI, ranked P014 #1"
EV006624,RL01782,P014,booked,2024-11-26,negotiation,partner accepted; capacity held
EV006625,RL01782,P014,resolved,2024-12-12,monitor,closed successfully
EV006626,RL01783,,classified,2024-11-03,intake,
EV006627,RL01784,,classified,2024-11-03,intake,
EV006628,RL01784,P015,matched,2024-11-04,matching,"top-3 by capacity+ROI, ranked P015 #1"
EV006629,RL01784,P015,outreach_sent,2024-11-05,negotiation,round 1
EV006630,RL01784,P015,reply_received,2024-11-06,negotiation,propose_alternative
EV006631,RL01784,P015,outreach_sent,2024-11-07,negotiation,round 2
EV006632,RL01784,P015,reply_received,2024-11-08,negotiation,propose_alternative
EV006633,RL01784,P015,outreach_sent,2024-11-09,negotiation,round 3
EV006634,RL01784,P015,reply_received,2024-11-10,negotiation,propose_alternative
EV006635,RL01785,,classified,2024-11-09,intake,
EV006636,RL01785,P014,matched,2024-11-10,matching,"top-3 by capacity+ROI, ranked P014 #1"
EV006637,RL01785,P014,booked,2024-11-20,negotiation,partner accepted; capacity held
EV006638,RL01785,P014,resolved,2024-12-02,monitor,closed successfully
EV006639,RL01786,,classified,2024-12-12,intake,
EV006640,RL01786,P013,matched,2024-12-14,matching,"top-3 by capacity+ROI, ranked P013 #1"
EV006641,RL01787,,classified,2024-12-04,intake,
EV006642,RL01787,P013,matched,2024-12-05,matching,"top-3 by capacity+ROI, ranked P013 #1"
EV006643,RL01787,P013,booked,2024-12-13,negotiation,partner accepted; capacity held
EV006644,RL01787,P013,resolved,2024-12-18,monitor,closed successfully
EV006645,RL01788,,classified,2024-12-06,intake,
EV006646,RL01788,P015,matched,2024-12-08,matching,"top-3 by capacity+ROI, ranked P015 #1"
EV006647,RL01788,P015,lost,2024-12-13,monitor,no fit / declined
EV006648,RL01789,,classified,2024-12-10,intake,
EV006649,RL01790,,classified,2024-12-14,intake,
EV006650,RL01790,P015,matched,2024-12-17,matching,"top-3 by capacity+ROI, ranked P015 #1"
EV006651,RL01790,P015,booked,2024-12-23,negotiation,partner accepted; capacity held
EV006652,RL01790,P015,resolved,2025-01-11,monitor,closed successfully
EV006653,RL01791,,classified,2024-12-14,intake,
EV006654,RL01791,P014,matched,2024-12-17,matching,"top-3 by capacity+ROI, ranked P014 #1"
EV006655,RL01791,P014,booked,2024-12-21,negotiation,partner accepted; capacity held
EV006656,RL01791,P014,resolved,2024-12-29,monitor,closed successfully
EV006657,RL01792,,classified,2024-12-18,intake,
EV006658,RL01792,P014,matched,2024-12-19,matching,"top-3 by capacity+ROI, ranked P014 #1"
EV006659,RL01792,P014,booked,2024-12-21,negotiation,partner accepted; capacity held
EV006660,RL01792,P014,resolved,2025-01-08,monitor,closed successfully
EV006661,RL01793,,classified,2024-12-24,intake,
EV006662,RL01793,P013,matched,2024-12-27,matching,"top-3 by capacity+ROI, ranked P013 #1"
EV006663,RL01794,,classified,2024-12-22,intake,
EV006664,RL01794,P015,matched,2024-12-23,matching,"top-3 by capacity+ROI, ranked P015 #1"
EV006665,RL01794,P015,booked,2024-12-25,negotiation,partner accepted; capacity held
EV006666,RL01794,P015,resolved,2025-01-19,monitor,closed successfully
EV006667,RL01795,,classified,2024-12-06,intake,
EV006668,RL01795,P013,matched,2024-12-09,matching,"top-3 by capacity+ROI, ranked P013 #1"
EV006669,RL01795,P013,lost,2024-12-16,monitor,no fit / declined
EV006670,RL01796,,classified,2024-12-13,intake,
EV006671,RL01797,,classified,2024-12-28,intake,
EV006672,RL01797,P014,matched,2024-12-30,matching,"top-3 by capacity+ROI, ranked P014 #1"
EV006673,RL01797,P014,lost,2025-01-07,monitor,no fit / declined
EV006674,RL01798,,classified,2024-12-14,intake,
EV006675,RL01798,P015,matched,2024-12-17,matching,"top-3 by capacity+ROI, ranked P015 #1"
EV006676,RL01798,P015,booked,2024-12-22,negotiation,partner accepted; capacity held
EV006677,RL01798,P015,resolved,2025-01-07,monitor,closed successfully
EV006678,RL01799,,classified,2024-12-06,intake,
EV006679,RL01799,P014,matched,2024-12-09,matching,"top-3 by capacity+ROI, ranked P014 #1"
EV006680,RL01799,P014,lost,2024-12-18,monitor,no fit / declined
EV006681,RL01800,,classified,2024-12-23,intake,
EV006682,RL01801,,classified,2023-01-02,intake,
EV006683,RL01801,P018,matched,2023-01-04,matching,"top-3 by capacity+ROI, ranked P018 #1"
EV006684,RL01801,P018,lost,2023-01-09,monitor,no fit / declined
EV006685,RL01802,,classified,2023-01-22,intake,
EV006686,RL01802,P018,matched,2023-01-24,matching,"top-3 by capacity+ROI, ranked P018 #1"
EV006687,RL01802,P018,booked,2023-01-30,negotiation,partner accepted; capacity held
EV006688,RL01802,P018,resolved,2023-02-16,monitor,closed successfully
EV006689,RL01803,,classified,2023-01-27,intake,
EV006690,RL01803,P018,matched,2023-01-29,matching,"top-3 by capacity+ROI, ranked P018 #1"
EV006691,RL01803,P018,booked,2023-02-07,negotiation,partner accepted; capacity held
EV006692,RL01803,P018,resolved,2023-03-04,monitor,closed successfully
EV006693,RL01804,,classified,2023-01-10,intake,
EV006694,RL01804,P016,matched,2023-01-12,matching,"top-3 by capacity+ROI, ranked P016 #1"
EV006695,RL01804,P016,outreach_sent,2023-01-13,negotiation,round 1
EV006696,RL01804,P016,reply_received,2023-01-14,negotiation,propose_alternative
EV006697,RL01804,P016,outreach_sent,2023-01-15,negotiation,round 2
EV006698,RL01804,P016,reply_received,2023-01-16,negotiation,propose_alternative
EV006699,RL01804,P016,outreach_sent,2023-01-17,negotiation,round 3
EV006700,RL01804,P016,reply_received,2023-01-18,negotiation,propose_alternative
EV006701,RL01805,,classified,2023-01-25,intake,
EV006702,RL01805,P017,matched,2023-01-28,matching,"top-3 by capacity+ROI, ranked P017 #1"
EV006703,RL01805,P017,lost,2023-02-04,monitor,no fit / declined
EV006704,RL01806,,classified,2023-01-09,intake,
EV006705,RL01806,P018,matched,2023-01-12,matching,"top-3 by capacity+ROI, ranked P018 #1"
EV006706,RL01806,P018,booked,2023-01-19,negotiation,partner accepted; capacity held
EV006707,RL01806,P018,resolved,2023-02-07,monitor,closed successfully
EV006708,RL01807,,classified,2023-01-17,intake,
EV006709,RL01807,P017,matched,2023-01-18,matching,"top-3 by capacity+ROI, ranked P017 #1"
EV006710,RL01807,P017,booked,2023-01-20,negotiation,partner accepted; capacity held
EV006711,RL01807,P017,resolved,2023-02-02,monitor,closed successfully
EV006712,RL01808,,classified,2023-01-17,intake,
EV006713,RL01808,P016,matched,2023-01-20,matching,"top-3 by capacity+ROI, ranked P016 #1"
EV006714,RL01808,P016,outreach_sent,2023-01-21,negotiation,round 1
EV006715,RL01808,P016,reply_received,2023-01-22,negotiation,propose_alternative
EV006716,RL01808,P016,outreach_sent,2023-01-23,negotiation,round 2
EV006717,RL01808,P016,reply_received,2023-01-24,negotiation,propose_alternative
EV006718,RL01808,P016,outreach_sent,2023-01-25,negotiation,round 3
EV006719,RL01808,P016,reply_received,2023-01-26,negotiation,propose_alternative
EV006720,RL01809,,classified,2023-01-14,intake,
EV006721,RL01809,P018,matched,2023-01-16,matching,"top-3 by capacity+ROI, ranked P018 #1"
EV006722,RL01809,P018,booked,2023-01-22,negotiation,partner accepted; capacity held
EV006723,RL01809,P018,resolved,2023-01-28,monitor,closed successfully
EV006724,RL01810,,classified,2023-01-28,intake,
EV006725,RL01810,P017,matched,2023-01-30,matching,"top-3 by capacity+ROI, ranked P017 #1"
EV006726,RL01810,P017,booked,2023-02-06,negotiation,partner accepted; capacity held
EV006727,RL01810,P017,resolved,2023-02-23,monitor,closed successfully
EV006728,RL01811,,classified,2023-01-05,intake,
EV006729,RL01812,,classified,2023-01-07,intake,
EV006730,RL01812,P017,matched,2023-01-10,matching,"top-3 by capacity+ROI, ranked P017 #1"
EV006731,RL01812,P017,outreach_sent,2023-01-11,negotiation,round 1
EV006732,RL01812,P017,reply_received,2023-01-12,negotiation,propose_alternative
EV006733,RL01812,P017,outreach_sent,2023-01-13,negotiation,round 2
EV006734,RL01812,P017,reply_received,2023-01-14,negotiation,propose_alternative
EV006735,RL01812,P017,outreach_sent,2023-01-15,negotiation,round 3
EV006736,RL01812,P017,reply_received,2023-01-16,negotiation,propose_alternative
EV006737,RL01813,,classified,2023-01-22,intake,
EV006738,RL01813,P017,matched,2023-01-23,matching,"top-3 by capacity+ROI, ranked P017 #1"
EV006739,RL01813,P017,lost,2023-02-02,monitor,no fit / declined
EV006740,RL01814,,classified,2023-01-13,intake,
EV006741,RL01814,P017,matched,2023-01-16,matching,"top-3 by capacity+ROI, ranked P017 #1"
EV006742,RL01814,P017,booked,2023-01-26,negotiation,partner accepted; capacity held
EV006743,RL01814,P017,resolved,2023-02-08,monitor,closed successfully
EV006744,RL01815,,classified,2023-01-12,intake,
EV006745,RL01815,P017,matched,2023-01-13,matching,"top-3 by capacity+ROI, ranked P017 #1"
EV006746,RL01815,P017,lost,2023-01-18,monitor,no fit / declined
EV006747,RL01816,,classified,2023-02-14,intake,
EV006748,RL01816,P017,matched,2023-02-17,matching,"top-3 by capacity+ROI, ranked P017 #1"
EV006749,RL01816,P017,booked,2023-02-26,negotiation,partner accepted; capacity held
EV006750,RL01816,P017,resolved,2023-03-10,monitor,closed successfully
EV006751,RL01817,,classified,2023-02-22,intake,
EV006752,RL01818,,classified,2023-02-23,intake,
EV006753,RL01818,P017,matched,2023-02-26,matching,"top-3 by capacity+ROI, ranked P017 #1"
EV006754,RL01818,P017,booked,2023-03-02,negotiation,partner accepted; capacity held
EV006755,RL01818,P017,resolved,2023-03-25,monitor,closed successfully
EV006756,RL01819,,classified,2023-02-02,intake,
EV006757,RL01819,P018,matched,2023-02-05,matching,"top-3 by capacity+ROI, ranked P018 #1"
EV006758,RL01819,P018,lost,2023-02-13,monitor,no fit / declined
EV006759,RL01820,,classified,2023-02-15,intake,
EV006760,RL01820,P018,matched,2023-02-16,matching,"top-3 by capacity+ROI, ranked P018 #1"
EV006761,RL01820,P018,outreach_sent,2023-02-17,negotiation,round 1
EV006762,RL01820,P018,reply_received,2023-02-18,negotiation,propose_alternative
EV006763,RL01820,P018,outreach_sent,2023-02-19,negotiation,round 2
EV006764,RL01820,P018,reply_received,2023-02-20,negotiation,propose_alternative
EV006765,RL01820,P018,outreach_sent,2023-02-21,negotiation,round 3
EV006766,RL01820,P018,reply_received,2023-02-22,negotiation,propose_alternative
EV006767,RL01821,,classified,2023-02-28,intake,
EV006768,RL01822,,classified,2023-02-14,intake,
EV006769,RL01822,P018,matched,2023-02-16,matching,"top-3 by capacity+ROI, ranked P018 #1"
EV006770,RL01822,P018,lost,2023-03-01,monitor,no fit / declined
EV006771,RL01823,,classified,2023-02-10,intake,
EV006772,RL01823,P017,matched,2023-02-11,matching,"top-3 by capacity+ROI, ranked P017 #1"
EV006773,RL01823,P017,booked,2023-02-18,negotiation,partner accepted; capacity held
EV006774,RL01823,P017,resolved,2023-03-04,monitor,closed successfully
EV006775,RL01824,,classified,2023-02-25,intake,
EV006776,RL01824,P016,matched,2023-02-26,matching,"top-3 by capacity+ROI, ranked P016 #1"
EV006777,RL01824,P016,lost,2023-03-05,monitor,no fit / declined
EV006778,RL01825,,classified,2023-02-24,intake,
EV006779,RL01825,P016,matched,2023-02-26,matching,"top-3 by capacity+ROI, ranked P016 #1"
EV006780,RL01825,P016,outreach_sent,2023-02-27,negotiation,round 1
EV006781,RL01825,P016,reply_received,2023-02-28,negotiation,propose_alternative
EV006782,RL01825,P016,outreach_sent,2023-03-01,negotiation,round 2
EV006783,RL01825,P016,reply_received,2023-03-02,negotiation,propose_alternative
EV006784,RL01825,P016,outreach_sent,2023-03-03,negotiation,round 3
EV006785,RL01825,P016,reply_received,2023-03-04,negotiation,propose_alternative
EV006786,RL01826,,classified,2023-02-13,intake,
EV006787,RL01826,P018,matched,2023-02-15,matching,"top-3 by capacity+ROI, ranked P018 #1"
EV006788,RL01826,P018,lost,2023-02-23,monitor,no fit / declined
EV006789,RL01827,,classified,2023-02-07,intake,
EV006790,RL01827,P018,matched,2023-02-10,matching,"top-3 by capacity+ROI, ranked P018 #1"
EV006791,RL01827,P018,booked,2023-02-20,negotiation,partner accepted; capacity held
EV006792,RL01827,P018,resolved,2023-03-16,monitor,closed successfully
EV006793,RL01828,,classified,2023-02-07,intake,
EV006794,RL01829,,classified,2023-02-18,intake,
EV006795,RL01829,P017,matched,2023-02-21,matching,"top-3 by capacity+ROI, ranked P017 #1"
EV006796,RL01829,P017,outreach_sent,2023-02-22,negotiation,round 1
EV006797,RL01829,P017,reply_received,2023-02-23,negotiation,propose_alternative
EV006798,RL01829,P017,outreach_sent,2023-02-24,negotiation,round 2
EV006799,RL01829,P017,reply_received,2023-02-25,negotiation,propose_alternative
EV006800,RL01829,P017,outreach_sent,2023-02-26,negotiation,round 3
EV006801,RL01829,P017,reply_received,2023-02-27,negotiation,propose_alternative
EV006802,RL01830,,classified,2023-02-06,intake,
EV006803,RL01830,P017,matched,2023-02-09,matching,"top-3 by capacity+ROI, ranked P017 #1"
EV006804,RL01830,P017,booked,2023-02-19,negotiation,partner accepted; capacity held
EV006805,RL01830,P017,resolved,2023-03-10,monitor,closed successfully
EV006806,RL01831,,classified,2023-03-04,intake,
EV006807,RL01831,P016,matched,2023-03-07,matching,"top-3 by capacity+ROI, ranked P016 #1"
EV006808,RL01831,P016,lost,2023-03-20,monitor,no fit / declined
EV006809,RL01832,,classified,2023-03-27,intake,
EV006810,RL01832,P017,matched,2023-03-28,matching,"top-3 by capacity+ROI, ranked P017 #1"
EV006811,RL01832,P017,booked,2023-04-04,negotiation,partner accepted; capacity held
EV006812,RL01832,P017,resolved,2023-04-15,monitor,closed successfully
EV006813,RL01833,,classified,2023-03-11,intake,
EV006814,RL01833,P018,matched,2023-03-13,matching,"top-3 by capacity+ROI, ranked P018 #1"
EV006815,RL01834,,classified,2023-03-22,intake,
EV006816,RL01835,,classified,2023-03-21,intake,
EV006817,RL01835,P017,matched,2023-03-24,matching,"top-3 by capacity+ROI, ranked P017 #1"
EV006818,RL01835,P017,booked,2023-03-31,negotiation,partner accepted; capacity held
EV006819,RL01835,P017,resolved,2023-04-16,monitor,closed successfully
EV006820,RL01836,,classified,2023-03-07,intake,
EV006821,RL01836,P018,matched,2023-03-08,matching,"top-3 by capacity+ROI, ranked P018 #1"
EV006822,RL01836,P018,booked,2023-03-15,negotiation,partner accepted; capacity held
EV006823,RL01836,P018,resolved,2023-04-02,monitor,closed successfully
EV006824,RL01837,,classified,2023-03-21,intake,
EV006825,RL01837,P018,matched,2023-03-24,matching,"top-3 by capacity+ROI, ranked P018 #1"
